"city","state","country","report_summary","report_status","report_type","report_magnitude","land_uses","reporter_name","date_of_reform","last_updated","is_verified","is_magnitude_regional","is_magnitude_citywide","is_magnitude_citycenter","is_magnitude_transit","is_magnitude_mainstreet","is_type_eliminated","is_type_reduced","is_type_maximums","is_uses_alluses","is_uses_residential","is_uses_commercial","is_uses_lowdensity","is_uses_multifamily","is_no_mandate_city","population","is_notable","is_recent","citation_url","lat","long","id","magnitude_encoded","border_encoded","land_use_encoded","population_encoded","city_search","is_special"
"Carrollton","MO","US","Off-street parking not required in the C-1 Central Business District.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","Feb 11, 2002","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3514,"false","false","https://parkingreform.org/mandates-map/city_detail/Carrollton_MO.html",39.3582412,-93.4965428,"CarrolltonMOUS","City Center","City Center All","city",0.2,"Carrollton, MO","not_special_icon"
"Carrollton","TX","US","Within the Transit Center District, parking requirements are reduced and surface parking lots are banned.","Implemented","Reduce Parking Minimums, Parking Maximums","Transit Oriented","All Uses","Samuel Deetz","","February 22, 2024, 1:27:16 PM PST",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,133434,"false","false","https://parkingreform.org/mandates-map/city_detail/Carrollton_TX.html",32.9537349,-96.8902816,"CarrolltonTXUS","TOD","TOD","city",0.4,"Carrollton, TX","not_special_icon"
"Carrollton","OH","US","The B-3 Central Business District is exempt from parking mandates.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","May 28, 2024, 8:41:57 PM PDT",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3087,"false","false","https://parkingreform.org/mandates-map/city_detail/Carrollton_OH.html",40.5728404,-81.0856532,"CarrolltonOHUS","City Center","City Center All","city",0.2,"Carrollton, OH","not_special_icon"
"Carson City","MI","US","Parking requirements are reduced for mixed uses, and public parking may count towards the minimums.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","","March 8, 2024, 3:28:35 PM PST",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1120,"false","false","https://parkingreform.org/mandates-map/city_detail/CarsonCity_MI.html",43.176977,-84.846395,"Carson CityMIUS","Citywide","Citywide All","city",0.2,"Carson City, MI","not_special_icon"
"Carterville","IL","US","The B-2 Primary Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5848,"false","false","https://parkingreform.org/mandates-map/city_detail/Carterville_IL.html",37.7597872,-89.0774278,"CartervilleILUS","City Center","City Center All","city",0.2,"Carterville, IL","not_special_icon"
"Carthage","MO","US","Hotels, apartment hotels, clubs, hospitals, institutions and places of assembly are exempt from minimum parking requirements when located in District ""E"", General Business District.","Implemented","Eliminate Parking Minimums","City Center/Business District","Other, Medical, Residential","Samuel Deetz","","January 14, 2024, 4:03:15 PM PST",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,15522,"false","false","https://parkingreform.org/mandates-map/city_detail/Carthage_MO.html",37.1765141,-94.3103412,"CarthageMOUS","City Center","City Center","home",0.2,"Carthage, MO","not_special_icon"
"Caruthersville","MO","US","The ""B-2"" Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:11 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5562,"false","false","https://parkingreform.org/mandates-map/city_detail/Caruthersville_MO.html",36.1931245,-89.6556353,"CaruthersvilleMOUS","City Center","City Center All","city",0.2,"Caruthersville, MO","not_special_icon"
"Carver","MN","US","The central business district (""CBD"") and agriculture (""A-1"") zoning districts are exempt from minimum parking requirements. However, all zoning districts have maximum parking requirements.","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:13 AM PST",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,5829,"false","false","https://parkingreform.org/mandates-map/city_detail/Carver_MN.html",44.7635738,-93.625791,"CarverMNUS","City Center","City Center All","city",0.2,"Carver, MN","not_special_icon"
"Cary","NC","US","Off-street parking is not required for non-residential uses within the HMXD sub-district of the Town Center district or for any commercial uses citywide. Parking maximums apply to commercial uses citywide.","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District, Citywide","Commercial, Other","Samuel Deetz","","February 12, 2024, 4:01:04 PM PST",0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,174721,"false","false","https://parkingreform.org/mandates-map/city_detail/Cary_NC.html",35.7882893,-78.7812081,"CaryNCUS","Citywide","Citywide","building",0.4,"Cary, NC","not_special_icon"
"Casa Grande","AZ","US","Developments other than Small Residential Uses may provide no more than 200% of minimum parking required on site.","Implemented","Parking Maximums","Citywide","Commercial, Multi-Family Residential, Industrial, Other","Samuel Deetz","","November 28, 2023, 11:47:18 AM PST",0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,55653,"false","false","https://parkingreform.org/mandates-map/city_detail/CasaGrande_AZ.html",32.8795266,-111.757311,"Casa GrandeAZUS","Citywide","Citywide","laptop",0.2,"Casa Grande, AZ","not_special_icon"
"Casey","IA","US","Within the C-2 Central Business District, no off-street parking is required for nonresidential uses.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:16 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,387,"false","false","https://parkingreform.org/mandates-map/city_detail/Casey_IA.html",41.5051917,-94.5193809,"CaseyIAUS","City Center","City Center","building",0.2,"Casey, IA","not_special_icon"
"Cashton","WI","US","Areas which are located within the fire zone as designated on the official map are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:13 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1158,"false","false","https://parkingreform.org/mandates-map/city_detail/Cashton_WI.html",43.7419143,-90.7792984,"CashtonWIUS","City Center","City Center All","city",0.2,"Cashton, WI","not_special_icon"
"Casper","WY","US","No parking is required for commercial uses within the C-3 Central Business District.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,59038,"false","false","https://parkingreform.org/mandates-map/city_detail/Casper_WY.html",42.8501191,-106.325138,"CasperWYUS","City Center","City Center","building",0.2,"Casper, WY","not_special_icon"
"Cass City","MI","US","The B-1 community business district is exempt from parking mandates.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","March 11, 2024, 1:01:40 PM PDT",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2494,"false","false","https://parkingreform.org/mandates-map/city_detail/CassCity_MI.html",43.600852,-83.174669,"Cass CityMIUS","City Center","City Center All","city",0.2,"Cass City, MI","not_special_icon"
"Cassadaga","NY","US","In the existing Business Districts, parking is only required to be provided for new development where it is reasonably possible.","Implemented","Reduce Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:18 AM PST",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,569,"false","false","https://parkingreform.org/mandates-map/city_detail/Cassadaga_NY.html",42.344225,-79.309489,"CassadagaNYUS","City Center","City Center All","city",0.2,"Cassadaga, NY","not_special_icon"
"Cassopolis","MI","US","Land uses within the C-3 Central Business District are exempt from providing off-street parking.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","March 29, 2024, 9:46:54 PM PDT",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1712,"false","false","https://parkingreform.org/mandates-map/city_detail/Cassopolis_MI.html",41.9117134,-86.0100069,"CassopolisMIUS","City Center","City Center All","city",0.2,"Cassopolis, MI","not_special_icon"
"Cassville","MO","US","Off-street parking is not required in the C-1 Central Business District for existing structures.","Implemented","Reduce Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:15 AM PST",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3190,"false","false","https://parkingreform.org/mandates-map/city_detail/Cassville_MO.html",36.6770111,-93.868811,"CassvilleMOUS","City Center","City Center All","city",0.2,"Cassville, MO","not_special_icon"
"Castle Pines","CO","US","Parking maximums are set at 110% of the minimums.","Implemented","Parking Maximums","Citywide","All Uses","Samuel Deetz","","May 7, 2024, 9:36:41 PM PDT",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,11036,"false","false","https://parkingreform.org/mandates-map/city_detail/CastlePines_CO.html",39.4712369,-104.89515737546846,"Castle PinesCOUS","Citywide","Citywide All","city",0.2,"Castle Pines, CO","not_special_icon"
"Castle Rock","CO","US","Within the North Non-Residential Downtown Parking Area, the first 2000 square feet of a nonresidential use is exempt from parking mandates with reduced requirements thereafter. Parking maximums are set at 100% of the minimums citywide.","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums, Parking Maximums","City Center/Business District","Commercial, Other","Samuel Deetz","","May 8, 2024, 9:46:32 AM PDT",0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,73158,"false","false","https://parkingreform.org/mandates-map/city_detail/CastleRock_CO.html",39.3722552,-104.858682,"Castle RockCOUS","City Center","City Center","building",0.2,"Castle Rock, CO","not_special_icon"
"Castle Shannon","PA","US","Parking maximums are set at 110% of the minimums.","Implemented","Parking Maximums","Citywide","All Uses","Samuel Deetz","","June 21, 2024, 2:05:29 PM PDT",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8249,"false","false","https://parkingreform.org/mandates-map/city_detail/CastleShannon_PA.html",40.3647917,-80.0222753,"Castle ShannonPAUS","Citywide","Citywide All","city",0.2,"Castle Shannon, PA","not_special_icon"
"Catoosa","OK","US","Large commercial mixed-use projects are entitled to a parking reduction.","Implemented","Reduce Parking Minimums","Citywide","Commercial","Samuel Deetz","","May 14, 2024, 6:32:18 PM PDT",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7440,"false","false","https://parkingreform.org/mandates-map/city_detail/Catoosa_OK.html",36.188987,-95.745817,"CatoosaOKUS","Citywide","Citywide","building",0.2,"Catoosa, OK","not_special_icon"
"Cayce","SC","US","The Cayce Arts Design Overlay District has ""No minimums; but Planning Director must approve parking plan to ensure it meets the demands of the proposed business""","Implemented","Eliminate Parking Minimums","Main Street/Special","Commercial, Industrial","Carroll Williamson","","November 28, 2023, 11:47:03 AM PST",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,14009,"","","https://parkingreform.org/mandates-map/city_detail/Cayce_SC.html",33.9657091,-81.0739827,"CayceSCUS","Main Street","Main Street All","building",0.2,"Cayce, SC","not_special_icon"
"Cecil","WI","US","The C-C Community Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,528,"false","false","https://parkingreform.org/mandates-map/city_detail/Cecil_WI.html",44.8099895,-88.4523248,"CecilWIUS","City Center","City Center All","city",0.2,"Cecil, WI","not_special_icon"
"Cedar Falls","IA","US","Principal permitted commercial uses in the C-3 Commercial District, and residential uses established as a permitted secondary, incidental or accessory use to a principal permitted commercial use in the C-3 Commercial District are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,40713,"false","false","https://parkingreform.org/mandates-map/city_detail/CedarFalls_IA.html",42.5361805,-92.447758,"Cedar FallsIAUS","City Center","City Center","building",0.2,"Cedar Falls, IA","not_special_icon"
"Cedar Rapids","IA","US","Cedar Rapids has no parking required in the downtown district. There are many reductions available for parking requirements elsewhere. Parking maximums apply to all uses.","Implemented","Eliminate Parking Minimums, Reduce Parking Minimums, Parking Maximums","City Center/Business District","All Uses","Seth Gunnerson","","March 27, 2024, 11:54:39 AM PDT",1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,133562,"","","https://parkingreform.org/mandates-map/city_detail/CedarRapids_IA.html",41.9758872,-91.6704053,"Cedar RapidsIAUS","City Center","City Center All","city",0.4,"Cedar Rapids, IA","not_special_icon"
"Cedar Springs","MI","US","Nonresidential uses in the Central Business (B-2) Zoning District may count on-street parking towards parking requirements. Parking maximums are set at 110% of the minimums for parking lots with 20 or more spaces citywide.","Implemented","Reduce Parking Minimums, Parking Maximums","City Center/Business District","Commercial, Other","Samuel Deetz","","March 14, 2024, 12:23:26 PM PDT",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3627,"false","false","https://parkingreform.org/mandates-map/city_detail/CedarSprings_MI.html",43.22336,-85.551424,"Cedar SpringsMIUS","City Center","City Center","building",0.2,"Cedar Springs, MI","not_special_icon"
"Cedarburg","WI","US","Nonresidential uses in the B-3 Central Business District are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial, Other","Samuel Deetz","","November 28, 2023, 11:47:16 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12121,"false","false","https://parkingreform.org/mandates-map/city_detail/Cedarburg_WI.html",43.2966545,-87.9875348,"CedarburgWIUS","City Center","City Center","building",0.2,"Cedarburg, WI","not_special_icon"
"Celina","OH","US","The B-2 Central Business District is exempt from parking mandates.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","May 17, 2024, 10:47:36 AM PDT",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10935,"false","false","https://parkingreform.org/mandates-map/city_detail/Celina_OH.html",40.5489358,-84.5702338,"CelinaOHUS","City Center","City Center All","city",0.2,"Celina, OH","not_special_icon"
